id,country,year,incident_folder,title_en,media_count,has_generated_snapshot,media_files
greece_2023_storm_daniel_thessaly_floods_infrastructure_farming_accountability,Greece,2023,"Greece/00-00-2023/Storm Daniel, Thessaly floods, infrastructure, farming and accountability (2023-2026)","Storm Daniel, Thessaly floods, infrastructure, farming and accountability (2023-2026)",2,False,"Greece/00-00-2023/Storm Daniel, Thessaly floods, infrastructure, farming and accountability (2023-2026)/Media/01 - EN Cover Card.svg | Greece/00-00-2023/Storm Daniel, Thessaly floods, infrastructure, farming and accountability (2023-2026)/Media/02 - EL Cover Card.svg"
greece_2023_tempi_rail_crash_chain_of_neglected_safety_failures,Greece,2023,Greece/00-00-2023/Tempi rail crash chain of neglected safety failures,Tempi rail crash chain of neglected safety failures,2,False,Greece/00-00-2023/Tempi rail crash chain of neglected safety failures/Media/01 - Cover Card.svg | Greece/00-00-2023/Tempi rail crash chain of neglected safety failures/Media/02 - Proof Map.svg
greece_2023_tempi_rail_crash_system_failure_evidence_battle,Greece,2023,"Greece/00-00-2023/Tempi rail crash, system failure, and evidence battle — PROOF DOSSIER","Tempi rail crash, system failure, and evidence battle — PROOF DOSSIER",2,False,"Greece/00-00-2023/Tempi rail crash, system failure, and evidence battle — PROOF DOSSIER/Media/01 - EN Cover Card.svg | Greece/00-00-2023/Tempi rail crash, system failure, and evidence battle — PROOF DOSSIER/Media/02 - EN Proof Map.svg"
greece_2024_asimakopoulou_email_leak_diaspora_data,Greece,2024,Greece/00-00-2024/Asimakopoulou email leak and diaspora data,Asimakopoulou email leak and diaspora data,3,False,Greece/00-00-2024/Asimakopoulou email leak and diaspora data/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Asimakopoulou email leak and diaspora data/Media/02 - EN Cover Card.svg | Greece/00-00-2024/Asimakopoulou email leak and diaspora data/Media/03 - EL Cover Card.svg
greece_2024_asimakopoulou_email_leak_data_protection_elections,Greece,2024,"Greece/00-00-2024/Asimakopoulou email leak, data protection, elections and trust (2024)","Asimakopoulou email leak, data protection, elections and trust (2024)",2,False,"Greece/00-00-2024/Asimakopoulou email leak, data protection, elections and trust (2024)/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Asimakopoulou email leak, data protection, elections and trust (2024)/Media/02 - EL Cover Card.svg"
greece_2024_dystopian_trends,Greece,2024,Greece/00-00-2024/Greece Dystopian Trends 2024-2026,Greece Dystopian Trends: 2024-2026,2,False,Greece/00-00-2024/Greece Dystopian Trends 2024-2026/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Greece Dystopian Trends 2024-2026/Media/02 - EL Cover Card.svg
greece_2024_police_corruption_abuse_ill_treatment,Greece,2024,"Greece/00-00-2024/GREECE POLICE CORRUPTION, ABUSE, AND ILL-TREATMENT WARNINGS (2024-2026)","GREECE: POLICE CORRUPTION, ABUSE, AND ILL-TREATMENT WARNINGS (2024-2026)",2,False,"Greece/00-00-2024/GREECE POLICE CORRUPTION, ABUSE, AND ILL-TREATMENT WARNINGS (2024-2026)/Media/01 - EN Cover Card.svg | Greece/00-00-2024/GREECE POLICE CORRUPTION, ABUSE, AND ILL-TREATMENT WARNINGS (2024-2026)/Media/02 - EL Cover Card.svg"
greece_2024_sector_bribery_permit_networks,Greece,2024,"Greece/00-00-2024/GREECE PUBLIC-SECTOR BRIBERY, PERMIT NETWORKS, AND THE PERSISTENCE OF CLIENTELISM (2024-","GREECE: PUBLIC-SECTOR BRIBERY, PERMIT NETWORKS, AND THE PERSISTENCE OF CLIENTELISM (2024-2026)",3,False,"Greece/00-00-2024/GREECE PUBLIC-SECTOR BRIBERY, PERMIT NETWORKS, AND THE PERSISTENCE OF CLIENTELISM (2024-/Media/01 - EN Cover Card.svg | Greece/00-00-2024/GREECE PUBLIC-SECTOR BRIBERY, PERMIT NETWORKS, AND THE PERSISTENCE OF CLIENTELISM (2024-/Media/02 - EL Cover Card.svg | Greece/00-00-2024/GREECE PUBLIC-SECTOR BRIBERY, PERMIT NETWORKS, AND THE PERSISTENCE OF CLIENTELISM (2024-/Media/03 - EN Cover Card.svg"
greece_2024_social_media_ban_child_control_digital_age_verification,Greece,2024,"Greece/00-00-2024/GREECE SOCIAL-MEDIA BAN FOR UNDER-15s, DIGITAL AGE CHECKS, AND THE CHILD-CONTROL DEBATE","GREECE: SOCIAL-MEDIA BAN FOR UNDER-15s, DIGITAL AGE CHECKS, AND THE CHILD-CONTROL DEBATE (2024-2027)",2,False,"Greece/00-00-2024/GREECE SOCIAL-MEDIA BAN FOR UNDER-15s, DIGITAL AGE CHECKS, AND THE CHILD-CONTROL DEBATE/Media/01 - EN Cover Card.svg | Greece/00-00-2024/GREECE SOCIAL-MEDIA BAN FOR UNDER-15s, DIGITAL AGE CHECKS, AND THE CHILD-CONTROL DEBATE/Media/02 - EL Cover Card.svg"
greece_2024_taxes_war_jobs,Greece,2024,"Greece/00-00-2024/Greece Taxes, War Spending, and Jobs 2024-2026","Greece Taxes, War Spending, and Jobs: 2024-2026",2,False,"Greece/00-00-2024/Greece Taxes, War Spending, and Jobs 2024-2026/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Greece Taxes, War Spending, and Jobs 2024-2026/Media/02 - EL Cover Card.svg"
greece_2024_domestic_violence_femicides_police_response_institutional_failure,Greece,2024,"Greece/00-00-2024/Greece — Domestic violence, femicides, police response, and institutional failure (2024–","Greece — Domestic violence, femicides, police response, and institutional failure (2024–2026)",4,False,"Greece/00-00-2024/Greece — Domestic violence, femicides, police response, and institutional failure (2024–/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Greece — Domestic violence, femicides, police response, and institutional failure (2024–/Media/02 - EN Cover Card.svg | Greece/00-00-2024/Greece — Domestic violence, femicides, police response, and institutional failure (2024–/Media/03 - EL Cover Card.svg | Greece/00-00-2024/Greece — Domestic violence, femicides, police response, and institutional failure (2024–/Media/04 - EL Cover Card.svg"
greece_2024_kyriaki_griva_murder_outside_police_station,Greece,2024,Greece/00-00-2024/Kyriaki Griva murder outside police station,Kyriaki Griva murder outside police station,3,False,Greece/00-00-2024/Kyriaki Griva murder outside police station/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Kyriaki Griva murder outside police station/Media/02 - EN Cover Card.svg | Greece/00-00-2024/Kyriaki Griva murder outside police station/Media/03 - EL Cover Card.svg
greece_2024_kyriaki_griva_police_station_femicide_response_failure_institutional_s,Greece,2024,"Greece/00-00-2024/Kyriaki Griva, police-station femicide, response failure and institutional shock (2024)","Kyriaki Griva, police-station femicide, response failure and institutional shock (2024)",2,False,"Greece/00-00-2024/Kyriaki Griva, police-station femicide, response failure and institutional shock (2024)/Media/01 - EN Cover Card.svg | Greece/00-00-2024/Kyriaki Griva, police-station femicide, response failure and institutional shock (2024)/Media/02 - EL Cover Card.svg"
greece_2024_postal_vote_email_leak_data_protection_trust,Greece,2024,Greece/00-00-2024/Postal-vote email leak and electoral data-protection trust,Postal-vote email leak and electoral data-protection trust,2,False,Greece/00-00-2024/Postal-vote email leak and electoral data-protection trust/Media/01 - Cover Card.svg | Greece/00-00-2024/Postal-vote email leak and electoral data-protection trust/Media/02 - Proof Map.svg
greece_2025_echr_greece_pushback_rulings_border_accountability,Greece,2025,Greece/00-00-2025/ECHR Greece pushback rulings and border accountability,ECHR Greece pushback rulings and border accountability,2,False,Greece/00-00-2025/ECHR Greece pushback rulings and border accountability/Media/01 - EN Cover Card.svg | Greece/00-00-2025/ECHR Greece pushback rulings and border accountability/Media/02 - EN Proof Map.svg
greece_2025_digital_id_personal_number_kids_wallet_age_verification,Greece,2025,Greece/00-00-2025/Greece Digital Id Personal Number Kids Wallet And Age Verification 2022 2026,Greece Digital Id Personal Number Kids Wallet And Age Verification 2022 2026,2,False,Greece/00-00-2025/Greece Digital Id Personal Number Kids Wallet And Age Verification 2022 2026/Media/01 - EN Cover Card.svg | Greece/00-00-2025/Greece Digital Id Personal Number Kids Wallet And Age Verification 2022 2026/Media/02 - EL Cover Card.svg
greece_2025_kids_wallet_digital_age_verification_child_safety_id_infrastructure,Greece,2025,"Greece/00-00-2025/GREECE — KIDS WALLET DIGITAL AGE VERIFICATION, CHILD SAFETY, AND IDENTITY INFRASTRUCTURE","GREECE — KIDS WALLET: DIGITAL AGE VERIFICATION, CHILD SAFETY, AND IDENTITY INFRASTRUCTURE (2025–2026)",4,False,"Greece/00-00-2025/GREECE — KIDS WALLET DIGITAL AGE VERIFICATION, CHILD SAFETY, AND IDENTITY INFRASTRUCTURE/Media/01 - EN Cover Card.png | Greece/00-00-2025/GREECE — KIDS WALLET DIGITAL AGE VERIFICATION, CHILD SAFETY, AND IDENTITY INFRASTRUCTURE/Media/02 - EN Cover Card.svg | Greece/00-00-2025/GREECE — KIDS WALLET DIGITAL AGE VERIFICATION, CHILD SAFETY, AND IDENTITY INFRASTRUCTURE/Media/03 - EL Cover Card.png | Greece/00-00-2025/GREECE — KIDS WALLET DIGITAL AGE VERIFICATION, CHILD SAFETY, AND IDENTITY INFRASTRUCTURE/Media/04 - EL Cover Card.svg"
greece_2025_opekepe_second_wave_parliament_immunity_agricultural_subsidy_machine,Greece,2025,"Greece/00-00-2025/Greece — OPEKEPE second wave, parliamentary immunity, and the agricultural subsidy machi","Greece — OPEKEPE second wave, parliamentary immunity, and the agricultural subsidy machine (2025–2026)",4,False,"Greece/00-00-2025/Greece — OPEKEPE second wave, parliamentary immunity, and the agricultural subsidy machi/Media/01 - EN Cover Card.svg | Greece/00-00-2025/Greece — OPEKEPE second wave, parliamentary immunity, and the agricultural subsidy machi/Media/02 - EN Cover Card.svg | Greece/00-00-2025/Greece — OPEKEPE second wave, parliamentary immunity, and the agricultural subsidy machi/Media/03 - EL Cover Card.svg | Greece/00-00-2025/Greece — OPEKEPE second wave, parliamentary immunity, and the agricultural subsidy machi/Media/04 - EL Cover Card.svg"
greece_2025_hellenic_train_office_bombing_rage_rail_trauma_security_spiral,Greece,2025,"Greece/00-00-2025/Hellenic Train Office Bombing Public Rage, Rail Trauma and Security Spiral","Hellenic Train Office Bombing: Public Rage, Rail Trauma and Security Spiral",2,False,"Greece/00-00-2025/Hellenic Train Office Bombing Public Rage, Rail Trauma and Security Spiral/Media/01 - EN Cover Card.svg | Greece/00-00-2025/Hellenic Train Office Bombing Public Rage, Rail Trauma and Security Spiral/Media/02 - EL Cover Card.svg"
greece_2025_kids_wallet_digital_identity_child_protection_debate,Greece,2025,"Greece/00-00-2025/Kids Wallet, digital identity, and child-protection debate","Kids Wallet, digital identity, and child-protection debate",2,False,"Greece/00-00-2025/Kids Wallet, digital identity, and child-protection debate/Media/01 - EN Cover Card.svg | Greece/00-00-2025/Kids Wallet, digital identity, and child-protection debate/Media/02 - EN Proof Map.svg"
greece_2025_opekepe_agricultural_subsidy_fraud_escalation,Greece,2025,Greece/00-00-2025/OPEKEPE agricultural subsidy fraud escalation,OPEKEPE agricultural subsidy fraud escalation,2,False,Greece/00-00-2025/OPEKEPE agricultural subsidy fraud escalation/Media/01 - Cover Card.svg | Greece/00-00-2025/OPEKEPE agricultural subsidy fraud escalation/Media/02 - Proof Map.svg
greece_2025_opekepe_eu_subsidy_fraud_networks,Greece,2025,Greece/00-00-2025/OPEKEPE EU subsidy-fraud networks,OPEKEPE EU subsidy-fraud networks,2,False,Greece/00-00-2025/OPEKEPE EU subsidy-fraud networks/Media/01 - EN Cover Card.svg | Greece/00-00-2025/OPEKEPE EU subsidy-fraud networks/Media/02 - EN Proof Map.svg
greece_2025_opekepe_farmer_protests_subsidy_hole,Greece,2025,Greece/00-00-2025/OPEKEPE farmer protests and subsidy hole,OPEKEPE farmer protests and subsidy hole,2,True,Greece/00-00-2025/OPEKEPE farmer protests and subsidy hole/Media/01 - EN Cover Card.svg | Greece/00-00-2025/OPEKEPE farmer protests and subsidy hole/Media/02 - Bilingual Snapshot.svg
greece_2025_opekepe_resignations_eu_fine_subsidies_parliament_political_cost,Greece,2025,"Greece/00-00-2025/OPEKEPE Resignations and EU Fine Subsidies, Parliament and Political Cost","OPEKEPE Resignations and EU Fine: Subsidies, Parliament and Political Cost",2,False,"Greece/00-00-2025/OPEKEPE Resignations and EU Fine Subsidies, Parliament and Political Cost/Media/01 - EN Cover Card.svg | Greece/00-00-2025/OPEKEPE Resignations and EU Fine Subsidies, Parliament and Political Cost/Media/02 - EL Cover Card.svg"
greece_2025_personal_number_digital_id_anxiety_state_modernization,Greece,2025,Greece/00-00-2025/Personal Number digital ID anxiety and state modernization,Personal Number digital ID anxiety and state modernization,2,True,Greece/00-00-2025/Personal Number digital ID anxiety and state modernization/Media/01 - EN Personal Number Digital Id Anxiety And State Moder 7Af1A758E781.svg | Greece/00-00-2025/Personal Number digital ID anxiety and state modernization/Media/02 - Bilingual Snapshot.svg
greece_2026_children_social_media_age_bans_digital_parental_control,Greece,2026,Greece/00-00-2026/Greece Children Social Media Age Bans And Digital Parental Control 2024 2026,Greece Children Social Media Age Bans And Digital Parental Control 2024 2026,2,False,Greece/00-00-2026/Greece Children Social Media Age Bans And Digital Parental Control 2024 2026/Media/01 - EN Cover Card.svg | Greece/00-00-2026/Greece Children Social Media Age Bans And Digital Parental Control 2024 2026/Media/02 - EL Cover Card.svg
greece_2026_tempi_third_year_trial_memory_protest_accountability,Greece,2026,"Greece/00-00-2026/Greece — Tempi third year, trial memory, protest, and accountability (2026)","Greece — Tempi third year, trial memory, protest, and accountability (2026)",4,False,"Greece/00-00-2026/Greece — Tempi third year, trial memory, protest, and accountability (2026)/Media/01 - EN Cover Card.svg | Greece/00-00-2026/Greece — Tempi third year, trial memory, protest, and accountability (2026)/Media/02 - EN Cover Card.svg | Greece/00-00-2026/Greece — Tempi third year, trial memory, protest, and accountability (2026)/Media/03 - EL Cover Card.svg | Greece/00-00-2026/Greece — Tempi third year, trial memory, protest, and accountability (2026)/Media/04 - EL Cover Card.svg"
greece_2026_greek_social_media_age_gate_kids_wallet_debate_child_protection_or_dig,Greece,2026,Greece/00-00-2026/Greek Social Media Age Gate and Kids Wallet Debate Child Protection or Digital Gatekeepi,Greek Social Media Age Gate and Kids Wallet Debate: Child Protection or Digital Gatekeeping,2,False,Greece/00-00-2026/Greek Social Media Age Gate and Kids Wallet Debate Child Protection or Digital Gatekeepi/Media/01 - EN Cover Card.svg | Greece/00-00-2026/Greek Social Media Age Gate and Kids Wallet Debate Child Protection or Digital Gatekeepi/Media/02 - EL Cover Card.svg
greece_2026_opekepe_immunity_requests_parliamentary_accountability,Greece,2026,Greece/00-00-2026/OPEKEPE immunity requests and parliamentary accountability,OPEKEPE immunity requests and parliamentary accountability,2,False,Greece/00-00-2026/OPEKEPE immunity requests and parliamentary accountability/Media/01 - EN Cover Card.svg | Greece/00-00-2026/OPEKEPE immunity requests and parliamentary accountability/Media/02 - EN Proof Map.svg
greece_2026_tempi_trial_opening_350_witnesses_no_politicians_in_dock_accountabilit,Greece,2026,"Greece/00-00-2026/Tempi Trial Opening 350 Witnesses, No Politicians in Dock and Accountability Gap","Tempi Trial Opening: 350 Witnesses, No Politicians in Dock and Accountability Gap",3,False,"Greece/00-00-2026/Tempi Trial Opening 350 Witnesses, No Politicians in Dock and Accountability Gap/Media/01 - EN Cover Card.svg | Greece/00-00-2026/Tempi Trial Opening 350 Witnesses, No Politicians in Dock and Accountability Gap/Media/02 - EL Cover Card.svg | Greece/00-00-2026/Tempi Trial Opening 350 Witnesses, No Politicians in Dock and Accountability Gap/Media/03 - EN Cover Card.svg"
greece_2026_tempi_trial_opening_and_accountability_battle,Greece,2026,Greece/00-00-2026/Tempi trial opening and accountability battle,Tempi trial opening and accountability battle,2,False,Greece/00-00-2026/Tempi trial opening and accountability battle/Media/01 - Cover Card.svg | Greece/00-00-2026/Tempi trial opening and accountability battle/Media/02 - Proof Map.svg
